latitude,longitude,occupancy_status,route_end,route_number,route_start,taxi_id,time,cell,row,column,distance_in_km,duration_in_seconds
22.617634,113.87436699999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:11:43,12-17,12,17,31.614528798322958,1863.0000000000002
22.6112,113.879898,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:12:18,12-17,12,17,31.614528798322958,1863.0000000000002
22.610817,113.88015,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:12:20,12-17,12,17,31.614528798322958,1863.0000000000002
22.609333,113.881119,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:12:28,12-17,12,17,31.614528798322958,1863.0000000000002
22.605818,113.88359799999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:12:45,12-17,12,17,31.614528798322958,1863.0000000000002
22.605432999999998,113.88391899999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:12:48,12-17,12,17,31.614528798322958,1863.0000000000002
22.603649,113.88561999999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:12:58,12-17,12,17,31.614528798322958,1863.0000000000002
22.6022,113.887299,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:13:08,12-17,12,17,31.614528798322958,1863.0000000000002
22.600932999999998,113.889053,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:13:18,12-17,12,17,31.614528798322958,1863.0000000000002
22.599667,113.890869,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:13:28,11-17,11,17,31.614528798322958,1863.0000000000002
22.598333,113.892784,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:13:38,11-17,11,17,31.614528798322958,1863.0000000000002
22.59705,113.89456899999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:13:48,11-17,11,17,31.614528798322958,1863.0000000000002
22.595551,113.8965,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:13:58,11-17,11,17,31.614528798322958,1863.0000000000002
22.593933,113.898354,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:14:08,11-17,11,17,31.614528798322958,1863.0000000000002
22.592266,113.900116,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:14:18,11-18,11,18,31.614528798322958,1863.0000000000002
22.590517000000002,113.90183300000001,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:14:28,11-18,11,18,31.614528798322958,1863.0000000000002
