latitude,longitude,occupancy_status,route_end,route_number,route_start,taxi_id,time,cell,row,column
22.626467,113.81015,1,False,2199,True,dodBcDpez8w=,2016-06-13 12:03:02,25.0-32.0,25.0,32.0
22.625467,113.809464,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:03:24,25.0-32.0,25.0,32.0
22.625017,113.808647,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:03:31,25.0-32.0,25.0,32.0
22.614933,113.8116,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:04:53,24.0-32.0,24.0,32.0
22.6131,113.812599,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:05:03,24.0-32.0,24.0,32.0
22.611683,113.813385,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:05:13,24.0-32.0,24.0,32.0
22.610718,113.814232,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:05:23,24.0-32.0,24.0,32.0
22.610184,113.815453,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:05:33,24.0-32.0,24.0,32.0
22.610033,113.81662,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:05:43,24.0-32.0,24.0,32.0
22.610018,113.817764,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:05:53,24.0-32.0,24.0,32.0
22.610617,113.818802,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:06:03,24.0-32.0,24.0,32.0
22.611732,113.819382,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:06:13,24.0-32.0,24.0,32.0
22.613449,113.822083,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:06:33,24.0-32.0,24.0,32.0
22.614367,113.823982,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:06:43,24.0-32.0,24.0,32.0
22.616501,113.828499,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:07:07,24.0-33.0,24.0,33.0
22.617018,113.829582,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:07:13,24.0-33.0,24.0,33.0
22.617867,113.831467,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:07:23,24.0-33.0,24.0,33.0
22.618851,113.833565,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:07:33,24.0-33.0,24.0,33.0
22.61965,113.835648,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:07:43,24.0-33.0,24.0,33.0
22.620216,113.837769,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:07:53,24.0-33.0,24.0,33.0
22.6208,113.84005,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:08:03,24.0-33.0,24.0,33.0
22.621349,113.842133,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:08:13,24.0-33.0,24.0,33.0
22.621817,113.84407,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:08:23,24.0-33.0,24.0,33.0
22.622334,113.84608500000002,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:08:33,24.0-33.0,24.0,33.0
22.623167,113.848015,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:08:43,24.0-33.0,24.0,33.0
22.624317,113.849533,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:08:53,24.0-33.0,24.0,33.0
22.625151,113.851067,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:09:03,25.0-34.0,25.0,34.0
22.62545,113.851753,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:09:13,25.0-34.0,25.0,34.0
22.62545,113.851784,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:09:23,25.0-34.0,25.0,34.0
22.62545,113.851784,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:09:33,25.0-34.0,25.0,34.0
22.625668,113.852402,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:09:43,25.0-34.0,25.0,34.0
22.625784,113.853699,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:09:53,25.0-34.0,25.0,34.0
22.6257,113.855347,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:10:03,25.0-34.0,25.0,34.0
22.6252,113.85717,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:10:13,25.0-34.0,25.0,34.0
22.624533,113.859032,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:10:23,24.0-34.0,24.0,34.0
22.623934,113.860916,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:10:33,24.0-34.0,24.0,34.0
22.621033,113.868797,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:11:13,24.0-34.0,24.0,34.0
22.620001,113.87088,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:11:23,24.0-34.0,24.0,34.0
22.618933,113.87262,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:11:33,24.0-34.0,24.0,34.0
22.617634,113.874367,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:11:43,24.0-34.0,24.0,34.0
22.6112,113.879898,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:12:18,24.0-35.0,24.0,35.0
22.610817,113.88015,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:12:20,24.0-35.0,24.0,35.0
22.609333,113.881119,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:12:28,24.0-35.0,24.0,35.0
22.605818,113.883598,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:12:45,24.0-35.0,24.0,35.0
22.605433,113.883919,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:12:48,24.0-35.0,24.0,35.0
22.603649,113.88562,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:12:58,24.0-35.0,24.0,35.0
22.6022,113.887299,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:13:08,24.0-35.0,24.0,35.0
22.600933,113.889053,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:13:18,24.0-35.0,24.0,35.0
22.599667,113.890869,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:13:28,23.0-35.0,23.0,35.0
22.598333,113.892784,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:13:38,23.0-35.0,23.0,35.0
22.59705,113.894569,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:13:48,23.0-35.0,23.0,35.0
22.595551,113.8965,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:13:58,23.0-35.0,23.0,35.0
22.593933,113.898354,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:14:08,23.0-35.0,23.0,35.0
22.592266,113.900116,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:14:18,23.0-36.0,23.0,36.0
22.590517,113.901833,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:14:28,23.0-36.0,23.0,36.0
22.58885,113.903381,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:14:38,23.0-36.0,23.0,36.0
22.587151,113.904968,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:14:48,23.0-36.0,23.0,36.0
22.585649,113.90633400000002,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:14:58,23.0-36.0,23.0,36.0
22.584,113.907852,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:15:08,23.0-36.0,23.0,36.0
22.582167,113.909569,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:15:18,23.0-36.0,23.0,36.0
22.580317,113.911285,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:15:28,23.0-36.0,23.0,36.0
22.5788,113.912697,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:15:38,23.0-36.0,23.0,36.0
22.577232,113.914101,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:15:48,23.0-36.0,23.0,36.0
22.575733,113.91552,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:15:57,23.0-36.0,23.0,36.0
22.574432,113.916748,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:16:08,22.0-36.0,22.0,36.0
22.565666,113.935684,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:19:28,22.0-37.0,22.0,37.0
22.565666,113.935684,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:19:29,22.0-37.0,22.0,37.0
22.56565100000001,113.93663,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:19:35,22.0-37.0,22.0,37.0
22.565666,113.940063,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:19:55,22.0-37.0,22.0,37.0
22.565617,113.942268,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:20:05,22.0-37.0,22.0,37.0
22.565451,113.944771,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:20:15,22.0-37.0,22.0,37.0
22.565201,113.947281,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:20:25,22.0-37.0,22.0,37.0
22.564899,113.949684,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:20:35,22.0-37.0,22.0,37.0
22.564533,113.95228600000002,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:20:45,22.0-38.0,22.0,38.0
22.564083,113.95488,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:20:55,22.0-38.0,22.0,38.0
22.563667,113.957314,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:21:05,22.0-38.0,22.0,38.0
22.563316,113.959503,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:21:15,22.0-38.0,22.0,38.0
22.563299,113.961517,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:21:25,22.0-38.0,22.0,38.0
22.563917,113.96347,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:21:35,22.0-38.0,22.0,38.0
22.5651,113.965065,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:21:45,22.0-38.0,22.0,38.0
22.566616,113.966164,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:21:55,22.0-38.0,22.0,38.0
22.56835,113.966667,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:22:05,22.0-38.0,22.0,38.0
22.570183,113.966682,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:22:15,22.0-38.0,22.0,38.0
22.57191700000001,113.966637,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:22:25,22.0-38.0,22.0,38.0
22.573668,113.966614,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:22:35,22.0-38.0,22.0,38.0
22.574949,113.966652,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:22:45,22.0-38.0,22.0,38.0
22.574949,113.966652,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:22:55,22.0-38.0,22.0,38.0
22.578917,113.966553,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:23:05,23.0-38.0,23.0,38.0
22.580618,113.966949,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:23:15,23.0-38.0,23.0,38.0
22.582268,113.967667,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:23:25,23.0-38.0,23.0,38.0
22.583851,113.968849,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:23:35,23.0-38.0,23.0,38.0
22.585167,113.970619,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:23:45,23.0-38.0,23.0,38.0
22.585917,113.972519,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:23:55,23.0-38.0,23.0,38.0
22.586166,113.974434,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:24:05,23.0-38.0,23.0,38.0
22.586184,113.976501,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:24:15,23.0-39.0,23.0,39.0
22.586184,113.978783,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:24:25,23.0-39.0,23.0,39.0
22.586033,113.981049,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:24:35,23.0-39.0,23.0,39.0
22.586033,113.98307,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:24:45,23.0-39.0,23.0,39.0
22.586349,113.985031,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:24:55,23.0-39.0,23.0,39.0
22.586567,113.986931,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:25:05,23.0-39.0,23.0,39.0
22.586718,113.988449,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:25:15,23.0-39.0,23.0,39.0
22.586918,113.98967,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:25:25,23.0-39.0,23.0,39.0
22.58721700000001,113.990967,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:25:35,23.0-39.0,23.0,39.0
22.587633,113.992332,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:25:45,23.0-39.0,23.0,39.0
22.588301,113.99382,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:25:55,23.0-39.0,23.0,39.0
22.589018,113.995598,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:26:04,23.0-39.0,23.0,39.0
22.589701,113.997215,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:26:15,23.0-39.0,23.0,39.0
22.5903,113.998749,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:26:25,23.0-39.0,23.0,39.0
22.5907,114.000237,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:26:35,23.0-40.0,23.0,40.0
22.5909,114.001816,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:26:45,23.0-40.0,23.0,40.0
22.590918,114.003365,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:26:55,23.0-40.0,23.0,40.0
22.59075,114.004784,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:27:04,23.0-40.0,23.0,40.0
22.590532,114.006218,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:27:15,23.0-40.0,23.0,40.0
22.59025,114.00816299999998,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:27:25,23.0-40.0,23.0,40.0
22.59005,114.010513,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:27:35,23.0-40.0,23.0,40.0
22.590384,114.012985,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:27:45,23.0-40.0,23.0,40.0
22.591101,114.01535,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:27:55,23.0-40.0,23.0,40.0
22.5917,114.017235,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:28:05,23.0-40.0,23.0,40.0
22.592266,114.01902,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:28:15,23.0-40.0,23.0,40.0
22.592617,114.020164,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:28:25,23.0-40.0,23.0,40.0
22.59235,114.021515,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:28:35,23.0-40.0,23.0,40.0
22.592216,114.022583,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:28:45,23.0-40.0,23.0,40.0
22.593233,114.023216,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:28:55,23.0-40.0,23.0,40.0
22.594767,114.023499,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:29:05,23.0-40.0,23.0,40.0
22.596268,114.024071,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:29:15,23.0-40.0,23.0,40.0
22.597467,114.02552,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:29:25,23.0-41.0,23.0,41.0
22.598867,114.026535,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:29:35,23.0-41.0,23.0,41.0
22.600599,114.026466,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:29:45,24.0-41.0,24.0,41.0
22.6022,114.025665,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:29:55,24.0-41.0,24.0,41.0
22.603634,114.024681,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:30:05,24.0-40.0,24.0,40.0
22.604834,114.023682,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:30:15,24.0-40.0,24.0,40.0
22.605734,114.022919,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:30:25,24.0-40.0,24.0,40.0
22.606033,114.022598,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:30:35,24.0-40.0,24.0,40.0
22.606783,114.022301,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:30:45,24.0-40.0,24.0,40.0
22.6077,114.022385,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:30:55,24.0-40.0,24.0,40.0
22.607817,114.022415,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:31:05,24.0-40.0,24.0,40.0
22.607817,114.022415,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:31:15,24.0-40.0,24.0,40.0
22.607817,114.022415,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:31:25,24.0-40.0,24.0,40.0
22.607817,114.022415,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:31:35,24.0-40.0,24.0,40.0
22.607817,114.022415,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:31:55,24.0-40.0,24.0,40.0
22.60825,114.022781,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:32:05,24.0-40.0,24.0,40.0
22.608982,114.023865,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:32:15,24.0-40.0,24.0,40.0
22.6098,114.025185,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:32:25,24.0-41.0,24.0,41.0
22.61075,114.026703,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:32:35,24.0-41.0,24.0,41.0
22.611601,114.028183,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:32:45,24.0-41.0,24.0,41.0
22.612167000000003,114.029068,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:32:55,24.0-41.0,24.0,41.0
22.612167000000003,114.028702,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:33:05,24.0-41.0,24.0,41.0
22.612368,114.027969,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:33:15,24.0-41.0,24.0,41.0
22.61311700000001,114.027214,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:33:25,24.0-41.0,24.0,41.0
22.612984,114.026932,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:33:35,24.0-41.0,24.0,41.0
22.612867,114.02697,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:33:45,24.0-41.0,24.0,41.0
22.612801,114.027069,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:33:55,24.0-41.0,24.0,41.0
22.612801,114.027069,0,True,2199,False,dodBcDpez8w=,2016-06-13 12:34:05,24.0-41.0,24.0,41.0
22.612417,113.817451,1,False,46836,True,e8yle5aav0A=,2016-06-13 16:46:55,24.0-32.0,24.0,32.0
22.612917000000003,114.028114,0,True,46836,False,e8yle5aav0A=,2016-06-13 16:47:02,24.0-41.0,24.0,41.0
22.623966,113.813416,1,False,46842,True,e8yle5aav0A=,2016-06-13 16:49:55,24.0-32.0,24.0,32.0
22.575199,114.06662,1,False,46842,False,e8yle5aav0A=,2016-06-13 16:49:56,23.0-42.0,23.0,42.0
22.62455,113.81353,1,False,46842,False,e8yle5aav0A=,2016-06-13 16:50:05,24.0-32.0,24.0,32.0
22.574368,114.067146,1,False,46842,False,e8yle5aav0A=,2016-06-13 16:50:06,22.0-42.0,22.0,42.0
22.61265,114.028267,0,True,46842,False,e8yle5aav0A=,2016-06-13 16:50:09,24.0-41.0,24.0,41.0
22.626633,113.809982,1,False,46844,True,e8yle5aav0A=,2016-06-13 16:50:55,25.0-32.0,25.0,32.0
22.612932,114.027901,0,True,46844,False,e8yle5aav0A=,2016-06-13 16:51:10,24.0-41.0,24.0,41.0
22.62685,113.809814,1,False,68764,True,eEfgV+qQ7Q8=,2016-06-13 10:58:30,25.0-32.0,25.0,32.0
22.625816,113.809883,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 10:58:50,25.0-32.0,25.0,32.0
22.624149,113.807083,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 10:59:10,24.0-32.0,24.0,32.0
22.622066,113.807533,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 10:59:30,24.0-32.0,24.0,32.0
22.618717,113.809464,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 10:59:51,24.0-32.0,24.0,32.0
22.615351,113.811348,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:00:11,24.0-32.0,24.0,32.0
22.612133,113.813148,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:00:31,24.0-32.0,24.0,32.0
22.610117,113.815681,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:00:51,24.0-32.0,24.0,32.0
22.610649,113.818832,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:01:11,24.0-32.0,24.0,32.0
22.6129,113.821014,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:01:31,24.0-32.0,24.0,32.0
22.614616,113.824532,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:01:51,24.0-32.0,24.0,32.0
22.616301,113.828117,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:02:11,24.0-33.0,24.0,33.0
22.621651,113.84333,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:03:31,24.0-33.0,24.0,33.0
22.62531700000001,113.851814,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:04:31,25.0-34.0,25.0,34.0
22.625601,113.855766,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:05:11,25.0-34.0,25.0,34.0
22.612949,113.878754,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:07:11,24.0-35.0,24.0,35.0
22.594534,113.897614,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:08:51,23.0-35.0,23.0,35.0
22.591232,113.901154,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:09:11,23.0-36.0,23.0,36.0
22.5877,113.904419,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:09:31,23.0-36.0,23.0,36.0
22.583817,113.90802,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:09:51,23.0-36.0,23.0,36.0
22.580133,113.911469,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:10:11,23.0-36.0,23.0,36.0
22.576483,113.914818,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:10:31,23.0-36.0,23.0,36.0
22.573816,113.917297,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:10:51,22.0-36.0,22.0,36.0
22.572416,113.919014,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:11:11,22.0-36.0,22.0,36.0
22.57095,113.920967,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:11:31,22.0-36.0,22.0,36.0
22.568916,113.921783,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:11:51,22.0-36.0,22.0,36.0
22.56721700000001,113.924301,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:12:11,22.0-36.0,22.0,36.0
22.566267,113.925766,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:12:31,22.0-37.0,22.0,37.0
22.566233,113.925781,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:13:11,22.0-37.0,22.0,37.0
22.566233,113.925781,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:13:31,22.0-37.0,22.0,37.0
22.566233,113.925781,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:13:51,22.0-37.0,22.0,37.0
22.566233,113.925781,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:14:11,22.0-37.0,22.0,37.0
22.565268,113.92688,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:14:31,22.0-37.0,22.0,37.0
22.56525,113.929581,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:14:51,22.0-37.0,22.0,37.0
22.565233,113.93325,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:15:11,22.0-37.0,22.0,37.0
22.565599,113.936546,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:15:31,22.0-37.0,22.0,37.0
22.565582,113.940353,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:15:51,22.0-37.0,22.0,37.0
22.565367,113.944649,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:16:11,22.0-37.0,22.0,37.0
22.564966,113.948898,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:16:31,22.0-37.0,22.0,37.0
22.564383,113.953148,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:16:51,22.0-38.0,22.0,38.0
22.563683,113.957314,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:17:11,22.0-38.0,22.0,38.0
22.56325,113.96077,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:17:31,22.0-38.0,22.0,38.0
22.56435,113.964165,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:17:51,22.0-38.0,22.0,38.0
22.566917,113.966286,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:18:11,22.0-38.0,22.0,38.0
22.570633,113.966682,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:18:31,22.0-38.0,22.0,38.0
22.574083,113.966568,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:18:51,22.0-38.0,22.0,38.0
22.574083,113.966568,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:19:11,22.0-38.0,22.0,38.0
22.5807,113.967003,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:19:31,23.0-38.0,23.0,38.0
22.583767,113.968765,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:19:51,23.0-38.0,23.0,38.0
22.585733,113.971832,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:20:11,23.0-38.0,23.0,38.0
22.586218,113.975403,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:20:31,23.0-39.0,23.0,39.0
22.58620100000001,113.978966,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:20:51,23.0-39.0,23.0,39.0
22.585983,113.982536,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:21:11,23.0-39.0,23.0,39.0
22.586451,113.985901,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:21:31,23.0-39.0,23.0,39.0
22.586582,113.987236,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:21:51,23.0-39.0,23.0,39.0
22.586718,113.988518,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:22:11,23.0-39.0,23.0,39.0
22.587267,113.99115,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:22:31,23.0-39.0,23.0,39.0
22.588499,113.99437,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:22:51,23.0-39.0,23.0,39.0
22.589899,113.997749,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:23:11,23.0-39.0,23.0,39.0
22.590834,114.001297,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:23:31,23.0-40.0,23.0,40.0
22.5907,114.004715,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:23:51,23.0-40.0,23.0,40.0
22.5902,114.00663,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:24:11,23.0-40.0,23.0,40.0
22.589968,114.008881,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:24:31,23.0-40.0,23.0,40.0
22.591232,114.010498,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:24:51,23.0-40.0,23.0,40.0
22.593834,114.010963,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:25:11,23.0-40.0,23.0,40.0
22.594767,114.011032,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:25:31,23.0-40.0,23.0,40.0
22.598734,114.011497,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:25:51,23.0-40.0,23.0,40.0
22.601566,114.011848,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:26:11,24.0-40.0,24.0,40.0
22.603832,114.01252,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:26:31,24.0-40.0,24.0,40.0
